"id","TCaCO3","TC_CaCO3","TC_CHN","TOC_CHN","TOC_re6","Cstable_TOC_re6_ratio","Cstable_re6_corrCHN","Cactive_AMG_re6_corrCHN","clay_sed","sand_sed","fine_medium_silt_sed","coarse_silt_sed","texture_class"
2482,55,6.600142875698142,22.3,15.69985712430186,,0.609706778011781,9.572309302503392,6.127547821798467,169.15924,123.18494,319.30976,369.11808,"silt_loam"
2489,4,0.4800103909598649,13.1,12.61998960904013,,0.7563515130480291,9.545148235447908,3.074841373592224,215.93179,64.12709000000001,371.25214,334.30158,"silt_loam"
2496,561,67.32145733212107,86.5,19.17854266787894,,0.4654749808176799,8.927131780442005,10.25141088743693,321.94957,77.53029000000002,366.12884,240.21966,"silty_clay_loam"
2503,381,45.72098973892714,58.8,13.07901026107287,,0.504819429406232,6.60253849719306,6.476471763879808,269.88558,55.24746999999999,479.39318,192.2502600000001,"silty_clay_loam"
2510,169,20.28043901805429,35.8,15.51956098194571,,0.540770653941969,8.392523141099048,7.127037840846662,163.0173899999999,67.31035,324.1966,420.95598,"silt_loam"
2517,3,0.3600077932198987,12.5,12.1399922067801,,0.654663804394782,7.947613483413665,4.192378723366435,246.83002,48.04325,431.94354,264.3591,"silty_clay_loam"
2524,83,9.960215612417198,29.5,19.5397843875828,,0.631057570289618,12.33072885961101,7.209055527971787,138.16652,327.2486600000001,190.28142,332.75418,"silt_loam"
2531,3,0.3600077932198987,9.8,9.439992206780104,,0.6446979092671171,6.085943239209012,3.354048967571092,92.24438,789.2402099999997,97.43146,34.72494,"loamy_sand"
2594,4,0.4800103909598649,12.126,11.64598960904013,,0.592349469151649,6.898495762660541,4.747493846379589,169.5372,263.24838,312.0583200000001,246.564,"silt_loam"
2601,74,8.880192232757501,33.1,24.2198077672425,,0.559084517412977,13.54091953738385,10.67888822985866,148.18246,186.51506,352.0200600000001,295.61658,"silt_loam"
2608,12,1.440031172879595,19.3,17.8599688271204,,0.516209159969412,9.219479505327707,8.640489321792693,205.25442,189.27947,298.7377400000001,298.71138,"silt_loam"
2615,2,0.2400051954799325,10.9,10.65999480452007,,0.582673264324023,6.211293970426834,4.448700834093235,139.39489,628.6531200000003,152.369,90.58608,"sandy_loam"
24359,107,12.84027795817639,30.8,17.95972204182361,16.72,0.6056,10.87640766852838,7.083314373295232,432.9,49.8,305.1,212.2,"silty_clay"
24360,537,64.44139498636187,79.12,14.67860501363813,12.7,0.6552,9.617422004935703,5.061183008702427,535.2,63.3,329.1,72.3,"silty_clay"
24361,536,64.3213923886219,79.138,14.8166076113781,14.27,0.6047,8.959602622600338,5.857004988777763,472.8,69.6,364.3,93.3,"silty_clay"
24363,505,60.60131185868295,75.69,15.08868814131705,15.09,0.6512,9.825753717625663,5.262934423691387,680.4,43,222.5,54,"clay"
2559,19,2.280049357059359,21.9,19.61995064294064,,0.5415425840599261,10.62503877030628,8.994911872634361,223.49099,66.89150000000001,368.02052,328.80831,"silt_loam"
2580,162,19.44042083387453,40.764,21.32357916612547,,0.4943609636200879,10.54154514439502,10.78203402173044,156.5920699999999,92.19004,396.78982,332.05785,"silt_loam"
2772,712,85.44184959085595,105.387,19.94515040914404,,0.493738836626933,9.847695359359976,10.09745504978407,248.15288,82.89157,505.6402400000001,158.74905,"silty_clay_loam"
2788,4,0.4800103909598649,14.5,14.01998960904014,,0.635388897894003,8.908145746173389,5.111843862866746,317.22507,75.77112,403.25306,209.19429,"silty_clay_loam"
2891,3,0.3600077932198987,10.5,10.1399922067801,,0.627300310053183,6.360820255250016,3.779171951530084,152.15104,113.21631,323.32958,388.30584,"silt_loam"
2949,94,11.28024418755682,34.1,22.81975581244318,,0.534197353361152,12.19025315935491,10.62950265308827,222.82956,64.96479000000001,460.23992,240.60651,"silt_loam"
2963,224,26.88058189375244,49.8,22.91941810624756,,0.5192361482140719,11.90059037679584,11.01882772945172,202.23074,171.93908,383.54806,233.95269,"silt_loam"
2976,13,1.560033770619561,17.1,15.53996622938044,,0.5375831384678621,8.354023817274927,7.185942412105516,218.95547,185.34228,321.51672,268.76919,"silt_loam"
2992,3,0.3600077932198987,17.7,17.3399922067801,,0.572685320011209,9.930358985931731,7.409633220848367,282.07479,173.53071,357.1433600000001,193.10133,"silty_clay_loam"
3011,3,0.3600077932198987,13.999,13.6389922067801,,0.568851460987807,7.758560643228175,5.880431563551926,183.14376,163.14323,312.92534,327.0288,"silt_loam"
3025,3,0.3600077932198987,8.043,7.6829922067801,,0.6746908062485371,5.183644206393692,2.499348000386408,75.80311999999998,816.8843099999997,78.90876,40.83717,"loamy_sand"
3039,4,0.4800103909598649,13,12.51998960904014,,0.61077116505075,7.646848639936731,4.873140969103406,264.21618,183.49934,309.0631600000001,245.63556,"silty_clay_loam"
3060,2,0.2400051954799325,9.6,9.359994804520069,,0.758794831557039,7.102315681070565,2.257679123449503,281.41336,92.69266,454.17078,172.98513,"silty_clay_loam"
3083,2,0.2400051954799325,12.358,12.11799480452007,,0.586089726191633,7.102232256972799,5.015762547547268,168.30883,270.87145,308.66906,243.77868,"silt_loam"
3098,2,0.2400051954799325,12.268,12.02799480452007,,0.634141172271764,7.627446725417045,4.400548079103025,187.96275,258.97611,303.2304799999999,244.16553,"silt_loam"
3116,344,41.28089362254838,60.179,18.89810637745162,,0.543854902875022,10.27782780843078,8.620278569020835,203.17564,64.62970999999999,395.3710600000001,320.68446,"silt_loam"
3130,2,0.2400051954799325,12,11.75999480452007,,0.667512329718109,7.849941529438051,3.91005327508202,203.5536,45.02753,356.5916200000001,376.5456,"silt_loam"
3151,2,0.2400051954799325,11.6,11.35999480452007,,0.6282788509321671,7.137244482379257,4.222750322140814,278.10621,51.8129,391.9818,274.49457,"silty_clay_loam"
2552,70,8.400181841797636,31,22.59981815820236,,0.5354056348216479,12.10006998784614,10.49974817035622,194.57705,49.29980000000001,371.64624,365.09484,"silt_loam"
2573,102,12.24026496947656,39.216,26.97573503052345,,0.501251736447981,13.52163402601051,13.45410100451294,157.91493,331.2696200000001,283.13138,221.65086,"silt_loam"
24402,37,4.440096116378751,18.306,13.86590388362125,11.78,0.6052000000000001,8.391645030367581,5.474258853253668,259.5,388.2,148,204.4,"loam"
2587,4,0.4800103909598649,24.882,24.40198960904014,,0.497069645916449,12.12948833462245,12.27250127441769,205.06544,54.57731,471.27472,253.83678,"silt_loam"
2879,3,0.3600077932198987,10.2,9.8399922067801,,0.6155774517736701,6.057277328122466,3.782714878657635,212.90811,108.02257,348.3943399999999,318.75021,"silt_loam"
2939,243,29.1606312508118,48.7,19.53936874918821,,0.617988400117055,12.075103232608,7.464265516580205,196.75032,79.20569,396.00162,311.86428,"silt_loam"
24383,530,63.6013768021821,79.24,15.63862319781789,13.44,0.6021,9.41601502740615,6.222608170411738,472.5,120.9,315.9,90.7,"silty_clay"
24384,327,39.24084946096896,63.926,24.68515053903104,22.34,0.5669,13.99401184057669,10.69113869845434,380.2,74.3,348.5,197.1,"silty_clay_loam"
24385,504,60.48130926094298,73.95,13.46869073905702,13.05,0.6132,8.259001161189765,5.209689577867256,539.8,125.9,248.3,86.1,"clay"
24387,505,60.60131185868295,77.998,17.39668814131706,15.09,0.591,10.28144269151838,7.115245449798678,579.4,68.3,328,24.3,"clay"
24388,514,61.68133523834264,83.11,21.42866476165736,19.47,0.5297,11.3507637242499,10.07790103740746,536.4,148.6,226.9,88.1,"clay"
9141,2,0.2400051954799325,20.3,20.05999480452007,17.5,0.471115469257816,9.450573865640823,10.60942093887925,173,125.2,258.9,442.9,"silt_loam"
1900,1.76247494389082,0.2115015717184996,9.9083286523819,9.6968270806634,8.2,0.73656683551607,7.142361237350772,2.554465843312628,259.1,447.3,165.8,127.8,"loam"
17897,38,4.560098714118717,25.8,21.23990128588128,19.94,0.5566,11.82212905572152,9.41777223015976,477.4,229.1,206.1,87.4,"clay"
10639,50.3286031058832,6.039563113329717,17.7,11.66043688667028,10.1,0.7456,8.694021742701361,2.966415143968919,190.5,96.8,354.1,358.7,"silt_loam"
9144,1,0.1200025977399662,14.4,14.27999740226003,12.8,0.523157840568879,7.470692604295559,6.809304797964471,191.6,188.2,243.7,376.5,"silt_loam"
4792,157,18.8404078451747,38.7,19.8595921548253,18.4,0.626954792426466,12.45106647710277,7.408525677722532,449.9607491723311,87.01441772455365,353.0448827253292,109.979950377786,"silty_clay"
9148,2,0.2400051954799325,9.8,9.559994804520068,8.4,0.664195971572756,6.349710037418706,3.210284767101362,100.8,521.5,102.7,275.1,
9149,2,0.2400051954799325,7.4,7.159994804520068,6.5,0.690398335161472,4.943248492805444,2.216746311714624,103,590.1,96.3,210.5,"sandy_loam"
9150,2,0.2400051954799325,16.8,16.55999480452007,14.6,0.487189569321832,8.067856736785908,8.492138067734162,161.5,85.5,302.4,450.6,"silt_loam"
10640,13.9646743187585,1.675797194843613,13.8,12.12420280515639,10.75,0.6858,8.314778283776251,3.809424521380138,351.4,54.9,279.7,313.9,"silty_clay_loam"
9143,1,0.1200025977399662,46.5,46.37999740226003,43.5,0.398029377838552,18.46060151017522,27.91939589208481,385.3,47.4,400.1,167.1,"silty_clay_loam"
24452,1,0.1200025977399662,10.147,10.02699740226003,8.65,0.7145,7.164289643914791,2.862707758345238,230.9,337.3,220.6,211.1,"loam"
24455,1,0.1200025977399662,12.823,12.70299740226003,11.22,0.6175,7.844100895895568,4.858896506364461,209,485,161.8,144.2,"loam"
1906,1,0.1200025977399662,10.5262804031372,10.40627780539723,8.2,0.739286799376801,7.693223812177958,2.713053993219273,273.1,435.7,176,115.3,"loam"
6441,2.63020320137306,0.3156312167487427,9.872857332229607,9.557226115480868,8.4,0.735449651123057,7.028858612334574,2.528367503146294,263,448.2,178.2,110.5,"loam"
5188,1,0.1200025977399662,22.8,22.67999740226004,20.8,0.443641186878129,10.06178096593153,12.61821643632851,153.4,526.2,171.8,148.6,"sandy_loam"
5202,1,0.1200025977399662,20.7,20.57999740226004,19.4,0.443392950922805,9.125025778171741,11.4549716240883,122.1,541.9,143.5,192.5,"sandy_loam"
5216,115,13.80029874009612,33.5,19.69970125990389,18.6,0.504973807439598,9.947833150636312,9.751868109267576,302.3,108.9,243.7,345.1,"silty_clay_loam"
5230,73,8.760189635017534,33.8,25.03981036498247,23.7999999999999,0.499758977844376,12.51387003342065,12.52594033156182,332.9,126.9,226.4,313.8,"silty_clay_loam"
24368,28,3.360072736719054,18.837,15.47692726328095,12.76,0.5811999999999999,8.995190125418887,6.481737137862063,397.3,150.4,233,219.3,"silty_clay_loam"
5244,116,13.92030133783609,49.6,35.67969866216391,31.5,0.449759988591425,16.04730086324032,19.63239779892359,277.9,559.9,111.7,50.4,"sandy_clay_loam"
5258,1,0.1200025977399662,21.4,21.27999740226004,20.2999999999999,0.354353538512779,7.54064237903359,13.73935502322645,86.1,679,96.9,138,"sandy_loam"
24369,138,16.56035848811534,32.44,15.87964151188466,14.69,0.7079000000000001,11.24119822626315,4.638443285621508,367,123,374.3,135.6,"silty_clay_loam"
5275,1,0.1200025977399662,11.9,11.77999740226004,11.7,0.55171109785055,6.499155299477513,5.280842102782525,217.7,489.5,215.8,77,"loam"
24370,22,2.640057150279257,16.711,14.07094284972074,11.95,0.6899,9.707543472022339,4.363399377698403,488.8,131.8,216.6,162.8,"clay"
24411,561,67.32145733212106,92.147,24.82554266787895,19.01,0.5216,12.94900305556566,11.87653961231329,498,177.2,226,98.8,"clay"
24365,255,30.60066242369139,45.88,15.27933757630861,15.67,0.6686,10.21576510351994,5.063572472788674,466.3,63.2,377.7,92.8,"silty_clay"
24415,270,32.40070138979088,56.022,23.62129861020912,20.67,0.5499,12.989352105754,10.63194650445512,651.3,101.9,198.1,48.7,"clay"
17909,536,64.3213923886219,75.5,11.1786076113781,13.27,0.6221,6.954211795038316,4.224395816339784,439.7,93.1,366,101.2,"silty_clay"
17912,426,51.12110663722562,63.5,12.37889336277438,13.09,0.6806,8.425074822704243,3.953818540070137,456.2,110.4,268.2,165.2,"silty_clay"
24414,761,91.3219768801143,111.563,20.2410231198857,16.72,0.4922,9.962631579607741,10.27839154027796,796.7,99,53.1,51.2,"clay"
24413,269,32.28069879205091,59.295,27.01430120794909,22.2,0.5755,15.5467303451747,11.46757086277439,626.6,99.4,217.8,56.1,"clay"
24416,370,44.40096116378751,63.722,19.32103883621249,17.24,0.5493,10.61304663273152,8.70799220348097,539.3,118.7,275.5,66.5,"clay"
17910,566,67.92147032082089,79.6,11.67852967917911,14.41,0.6016,7.025803454994153,4.652726224184957,272.3,67.1,512.9,147.7,"silty_clay_loam"
17911,1,0.1200025977399662,6.3,6.179997402260033,4.89,0.7619,4.708540020781919,1.471457381478114,229.7,428.6,98.9,242.8,"loam"
5597,43,5.160111702818548,33.7,28.53988829718145,23.5999999999999,0.457969884846693,13.07040935699767,15.46947894018378,355.3,149.2,212.3,283.2,"silty_clay_loam"
5611,1,0.1200025977399662,21.1,20.97999740226004,20.2,0.500421329863938,10.49883820058093,10.48115920167911,311.2,156.8,213.4,318.6,"silty_clay_loam"
5639,1,0.1200025977399662,9.2,9.079997402260034,8.7,0.62443460245198,5.669864568145254,3.410132834114778,138.1020876846962,486.1781654430206,133.6731561736565,242.0465906986268,"sandy_loam"
5653,1,0.1200025977399662,10.3,10.17999740226004,9.6,0.605752685667545,6.166560766507652,4.013436635752388,127.1657899611517,487.2405174639609,110.2686998550472,275.3249927198402,"sandy_loam"
5667,1,0.1200025977399662,14.2,14.07999740226003,9.2,0.623287200821301,8.775882168425843,5.304115233834188,137.6058217692835,500.1482628567981,122.0808701761647,240.1650451977538,"sandy_loam"
5681,2,0.2400051954799325,9.1,8.859994804520067,7.9,0.650294879083519,5.761609250085985,3.098385554434084,150.9517086462151,386.5576564978996,140.1839791628663,322.3066556930191,"loam"
5695,2,0.2400051954799325,14.9,14.65999480452007,12.8,0.563668471211075,8.26337685942613,6.396617945093939,187.0339394117473,151.4086484238768,318.9527586512802,342.6046535130956,"silt_loam"
5709,1,0.1200025977399662,14.9,14.77999740226003,12.9,0.574283057571454,8.487902099068044,6.292095303191994,184.4784214517405,186.9558985078345,302.5894315477948,325.9762484926301,"silt_loam"
17913,8,0.9600207819197298,12.6,11.63997921808027,9.08,0.6812,7.92915384335628,3.71082537472399,207.7,523,139.9,129.4,"loam"
17914,6,0.7200155864397974,10.2,9.479984413560201,9.02,0.6844,6.488101332640602,2.9918830809196,220.4,420.8,162,196.8,"loam"
17915,77,9.2402000259774,29.7,20.4597999740226,8.04,0.7294,14.92337810105209,5.536421872970515,325.2,149.7,385.7,139.4,"silty_clay_loam"
5604,3,0.3600077932198987,22.1,21.7399922067801,19.6,0.356247946288858,7.744827576001189,13.99516463077891,209.2,86.4,287.8,416.6,"silt_loam"
5632,1,0.1200025977399662,8.7,8.579997402260034,7.6,0.663996755655916,5.69709043863685,2.882906963623184,161.1890442485708,330.2275574970462,156.9160993831087,351.6672988712743,"silt_loam"
5646,1,0.1200025977399662,12.9,12.77999740226003,10.8,0.585052491004704,7.476969315225883,5.303028087034155,124.2884549257902,619.937157984972,88.294719926697,167.4796671625408,
5660,1,0.1200025977399662,10.4,10.27999740226003,7.8,0.751639277549703,7.726849820647561,2.553147581612479,146.0291116620176,510.5083322072692,97.91859598068145,245.5439601500318,"sandy_loam"
5674,1,0.1200025977399662,11.5,11.37999740226003,8.29999999999999,0.745031684118772,8.478458629873048,2.901538772386991,141.4861085573043,437.9185372685333,125.6951633164179,294.9001908577445,"sandy_loam"
5688,1,0.1200025977399662,14,13.87999740226003,13.2,0.549566679739299,7.627984087150145,6.252013315109893,137.4463521434053,434.7956716674914,159.3029704428388,268.4550057462645,"sandy_loam"
5702,1,0.1200025977399662,18.3,18.17999740226004,15.6,0.53605237217265,9.745430733574109,8.434566668685928,176.9475614875473,141.1936257631428,338.225048312455,343.6337644368548,"silt_loam"
17916,17,2.040044161579426,33.6,31.55995583842057,17.4,0.5742,18.12172664242109,13.43822919599948,387.9,198.1,271.2,142.8,"silty_clay_loam"
10691,2,0.2400051954799325,11.8,11.55999480452007,10.55,0.6496,7.509372625016237,4.050622179503833,201.5,60.3,330.9,407.3,"silt_loam"
10927,1.80736897199755,0.2168889717143183,12.3,12.08311102828568,11.19,0.5762,6.962288574498209,5.120822453787471,137.1,51.2,354.6,457.1,"silt_loam"
10689,3,0.3600077932198987,10.5,10.1399922067801,9.06,0.7061,7.159848497207428,2.980143709572672,207,52.1,275.9,465.1,"silt_loam"
10932,1.80553609680946,0.2166690219304143,21.3,21.08333097806959,16.39,0.5274,11.1193487578339,9.963982220235689,147.2,339.2,238,275.5,"silt_loam"
10688,1,0.1200025977399662,10.9,10.77999740226003,9.35,0.6962,7.505034191453433,3.274963210806597,207.7,33.1,350.9,408.3,"silt_loam"
9107,1,0.1200025977399662,8.9,8.779997402260035,7.3,0.750995465735231,6.593738238264393,2.186259163995642,201.8,163,386.3,248.8,
9108,5,0.6000129886998311,9.9,9.29998701130017,9.2,0.715137085492041,6.650765606375041,2.649221404925129,464.5,49.8,368.2,117.5,
9109,4,0.4800103909598649,8.2,7.719989609040135,7.6,0.654521200407773,5.052896866044483,2.667092742995652,157.4,150.3,479,213.3,
6385,1,0.1200025977399662,6.2,6.079997402260034,5.8,0.73095068194432,4.444178247401666,1.635819154858368,161.1,108.9,338.1,392,"silt_loam"
6399,143,17.16037147681517,28.5,11.33962852318483,8.7,0.762754975195048,8.649358072922903,2.690270450261926,464.7,218.8,226.1,90.3,"clay"
9110,3,0.3600077932198987,12.4,12.0399922067801,11,0.699189133795841,8.418231721967254,3.621760484812846,276.5,92.8,341.2,289.5,
6423,214,25.68055591635277,38.3,12.61944408364723,11.3999999999999,0.742026264031521,9.363958947543436,3.255485136103793,525.6,117.3,221,136.2,"clay"
6892,1,0.1200025977399662,10.4254591464996,10.30545654875964,8.299999999999999,0.693419298017627,7.146002445792067,3.159454102967572,234.4,212.4,281,272.3,"silt_loam"
6915,1,0.1200025977399662,9.43285822868347,9.312855630943504,7.3,0.726831766255934,6.768879307125188,2.543976323818316,228.8,184.8,294.4,291.9,"silt_loam"
6932,13.164111791544,1.579727611924601,11.0283553600311,9.4486277481065,7.6,0.75960193903069,7.177195958640879,2.271431789465621,334,321.8,219.2,124.9,"loam"
6952,44.98312285462629,5.398091597011201,15.6407117843628,10.2426201873516,8.299999999999999,0.777455252969346,7.963178868826368,2.279441318525231,381.1,293.2,225.8,99.9,"loam"
6968,1,0.1200025977399662,8.11809897422791,7.998096376487943,6.800000000000001,0.763570234275001,6.107108323948935,1.890988052539008,215.4,258.9,248.7,277.1,"silt_loam"
10928,0,0,14,14,12.66,0.5569,7.7966,6.2034,127.8,125,304.2,443,"silt_loam"
10929,3.67197283327563,0.4406462788236595,11.9,11.45935372117634,11.6,0.5643,6.466513304859809,4.992840416316531,132.1,59.3,366,442.6,"silt_loam"
10690,3,0.3600077932198987,12.9,12.5399922067801,11,0.6009,7.535281317054162,5.004710889725938,169.6,251.1,277.7,301.6,"silt_loam"
10931,0,0,13.3,13.3,10.78,0.6338,8.429540000000001,4.87046,133.3,114.6,345.5,406.7,"silt_loam"
10938,6.41800985842246,0.770177855331408,19.4,18.62982214466859,15.52,0.5538,10.31719550371746,8.312626640951127,302.4,91.6,282.6,323.4,"silty_clay_loam"
10664,2.73312070402888,0.327981584420351,12.4,12.07201841557965,11.05,0.6193,7.476201004768477,4.595817410811174,159.2,71.7,354.3,414.8,"silt_loam"
9295,7,0.8400181841797636,15,14.15998181582024,12.9,0.637850216,9.031947459777014,5.128034356043227,406.9,100.1,268.8,224.2,"silty_clay"
17918,526,63.12136641122224,84.2,21.07863358877776,19.55,0.5062,10.6700043226393,10.40862926613846,378.2,158.9,286.4,176.5,"silty_clay_loam"
10659,1.82058415718197,0.2184748282660634,12.2,11.98152517173394,11.14,0.5784,6.930114159330912,5.051411012403029,134.7,63,348.4,453.9,"silt_loam"
10660,1.84363116586228,0.2212405291778361,11.2,10.97875947082216,10.08,0.6459,7.091180742204034,3.887578728618127,142.6,120.5,303,433.8,"silt_loam"
10667,1.82279086032013,0.2187396383750835,11.9,11.68126036162492,10.71,0.5833,6.813679168935816,4.867581192689104,206.2,222.4,243.4,328,"silt_loam"
10097,376.9,45.22897908819327,65.4,20.17102091180674,16.4,0.510541464556319,10.29814255790995,9.87287835389679,423.1,112.5,299.1,165.3,"silty_clay"
9302,4,0.4800103909598649,14.4,13.91998960904013,12.6,0.605495958,8.428497443675798,5.491492165364331,290.5,73.7,306.5,329.2,"silty_clay_loam"
10665,0,0,17.6,17.6,16.07,0.4108,7.230080000000001,10.36992,168.2,68,350.6,413.2,"silt_loam"
9290,10,1.200025977399662,17.2,15.99997402260034,14.4,0.559261407,8.948167983842916,7.051806038757423,275.4,325.3,224.3,175,"loam"
9287,1,0.1200025977399662,10.8,10.67999740226004,9.5,0.678802186,7.249605583128437,3.430391819131604,234.9,411.6,200.3,153.2,"loam"
9257,2,0.2400051954799325,6.8,6.559994804520067,5.600000000000001,0.782386052583184,5.132448440074652,1.427546364445416,163.5,355,252.2,229.3,"loam"
9286,1,0.1200025977399662,10.8,10.67999740226004,9.7,0.628640444540458,6.713878314647689,3.966119087612352,191.7,497.6,167.8,142.9,"sandy_loam"
10096,257.426794954257,30.89188412238447,56.7,25.80811587761553,11.4,0.488911721995507,12.61789037518459,13.19022550243094,557.2,19.1,378.7,45,"silty_clay"
6392,27,3.240070138979088,11.6,8.359929861020913,7.4,0.79112861452736,6.613779728495381,1.746150132525532,389.3,341.2,177.8,91.7,"loam"
6406,22,2.640057150279257,20.6,17.95994284972074,8.5,0.736285764416131,13.22365024997666,4.736292599744079,426.9,213,225.1,135.1,"clay"
6908,1,0.1200025977399662,12.6158618927002,12.49585929496023,10.6,0.646729565440308,8.081441651632863,4.414417643327368,267,278.2,270.5,184.3,"loam"
10661,1.84540549742259,0.2214534535743254,9.9,9.678546546425675,8.98,0.6737,6.520436808326977,3.158109738098698,132.7,56.8,360.5,449.9,"silt_loam"
6925,1,0.1200025977399662,12.5092959403992,12.38929334265924,10.2,0.676579331899491,8.3823398124832,4.006953530176038,457.8,79.2,362,101,"silty_clay"
9140,5,0.6000129886998311,38.3,37.69998701130017,27.2,0.345806266927159,13.03689177158009,24.66309523972008,230.4,261.1,159.2,349.3,"silt_loam"
9361,7,0.8400181841797636,43.1,42.25998181582024,38.6,0.449745034129721,19.00621696407746,23.25376485174278,607.7,22.9,292.7,76.7,"clay"
10670,1.86090985387732,0.2233140166251794,9.8,9.576685983374821,8.73,0.6598,6.318697411830708,3.257988571544113,157.6,250.7,237.2,354.5,"silt_loam"
9341,325.6,39.072845824133,74.1,35.02715417586699,33.9,0.441654071707938,15.46988526211336,19.55726891375363,467.9,39.8,364.8,127.5,"silty_clay"
9340,311.3,37.35680867645149,64.9,27.54319132354852,26.5,0.461131990066212,12.70104662780235,14.84214469574616,457.1,61.7,337.8,143.3,"silty_clay"
17922,206,24.72053513443304,40,15.27946486556696,13.69,0.6767,10.33961387452916,4.939850991037798,208,131.4,484,176.6,"silt_loam"
9902,181.2,21.74447071048188,60.1,38.35552928951812,35.5,0.474557369999898,18.20189910458777,20.15363018493035,584.2,18.7,336.4,60.7,"silty_clay"
10722,75,9.000194830497467,32.1,23.09980516950253,20.26,0.5842,13.49490618002338,9.604898989479151,385.3,70.1,325,219.6,"silty_clay_loam"
9898,182.1,21.85247304844785,55.5,33.64752695155215,32.9,0.484466496246017,16.3010994895619,17.34642746199026,435.7,75.5,403.1,85.7,"silty_clay"
9900,111.891608486373,13.42728368366801,55.3,41.87271631633199,29.2,0.458401265264923,19.19450613948577,22.67821017684622,330.1,71.6,493.7,104.6,"silty_clay_loam"
9368,375.150386244523,45.01902089249445,77.9,32.88097910750555,21.1,0.463080009338966,15.22652411217802,17.65445499532754,594.3,87.2,249.5,69,"clay"
10738,2,0.2400051954799325,17,16.75999480452007,11.79,0.6679,11.19400052993896,5.565994274581114,282,392,310.6,15.4,"loam"
10242,0,0,10.4,10.4,9.42,0.6572,6.83488,3.56512,142.4,173.5,299,385,"silt_loam"
10271,536,64.3213923886219,93.7,29.3786076113781,30.1,0.450033190368855,13.22134851194321,16.15725909943489,526.8,33,320.2,120,"silty_clay"
10741,273,32.76070918301078,49.8,17.03929081698922,15.76,0.5957,10.15030553968048,6.888985277308741,520.9,51.7,254,173.3,"silty_clay"
10743,1,0.1200025977399662,14.2,14.07999740226003,12.58,0.5959,8.390270452006751,5.689726950253278,285.8,97.5,374.6,242.2,"silty_clay_loam"
10736,16,1.92004156383946,18.8,16.87995843616054,14.85,0.5713,9.643520254578517,7.236438181582023,344.2,353.8,204.6,97.4,"loam"
10742,81,9.720210416937265,29.3,19.57978958306273,17.85,0.5687,11.13502633588777,8.444763247174956,332.8,289.3,238.2,139.7,"loam"
10739,1,0.1200025977399662,12.5,12.37999740226003,10.07,0.7165,8.870268138719311,3.509729263540718,284.4,260.1,191.4,264.1,"loam"
9367,30.4,3.648078971294973,48.2,44.55192102870503,40.8,0.437189300100923,19.47762317269115,25.07429785601388,521.4,65.8,314.3,98.5,"silty_clay"
9662,237.254599424769,28.47116825672738,44.1,15.62883174327262,22,0.474995146384638,7.423619221716656,8.205212521555964,353.9,281.8,293.5,70.8,"loam"
9665,2.6,0.3120067541239122,12.6,12.28799324587609,10.5,0.586354618768051,7.205121595110059,5.08287165076603,174.3,501.8,236,88,"sandy_loam"
9666,7.54803796001815,0.9057841630420533,26.7,25.79421583695795,17.8,0.495686129175679,12.78583500334368,13.00838083361427,391.5,151.3,347.9,109.3,"silty_clay_loam"
9673,2.6,0.3120067541239122,16,15.68799324587609,15,0.497712912080426,7.808116803103044,7.879876442773046,225.5,484.9,211.5,78.1,"loam"
10225,0,0,9.4,9.4,8.43,0.7137,6.70878,2.69122,142.1,138.1,289.8,430,"silt_loam"
10226,0,0,9.6,9.6,7.23,0.7351,7.056959999999999,2.54304,138.5,72.9,360,428.6,"silt_loam"
9413,208.6,25.03254188855696,41,15.96745811144304,16.4,0.508090006722507,8.112905899184444,7.854552212258596,313.6,214.9,317.7,153.9,"clay_loam"
10230,1,0.1200025977399662,9.9,9.779997402260035,8.95,0.6846,6.69538622158722,3.084611180672815,140.9,65.7,353.3,440.1,"silt_loam"
10227,0,0,13.3,13.3,12.52,0.5587,7.43071,5.86929,201.9,86.9,372.7,338.5,"silt_loam"
10231,0,0,9.1,9.1,7.6,0.7283,6.627529999999999,2.47247,126.5,121.2,325.1,427.2,"silt_loam"
10239,1.81890828703401,0.2182737194948333,12.1,11.88172628050517,11.33,0.5992,7.119530387278697,4.762195893226473,231,93.5,333.7,341.8,"silt_loam"
9671,44.7090461033391,5.365201674876606,43.1,37.73479832512339,28,0.464113630349659,17.51323424118525,20.22156408393814,292.7,130.7,448.8,127.9,"silty_clay_loam"
10234,8.35237817557104,1.002307078375125,14.1,13.09769292162487,13.36,0.5507,7.212899491938815,5.884793429686054,284.8,134.3,283.6,297.3,"silty_clay_loam"
10224,0,0,12.9,12.9,11.66,0.6038,7.78902,5.110980000000001,253.2,102.4,287.4,357,"silty_clay_loam"
9409,199.1,23.89251721002728,49.5,25.60748278997272,15,0.561192430718889,14.37072551149691,11.23675727847581,342.1,201.6,311.8,144.5,"silty_clay_loam"
9669,118.659982087205,14.23950609824246,36.6,22.36049390175754,21.6,0.490099171115957,10.95885952699478,11.40163437476276,295.2,269,337.8,97.9,"loam"
10233,1.85166405921609,0.2222044972476614,10.1,9.877795502752338,9.11,0.6812,6.728754296474893,3.149041206277445,188.1,99.7,337,375.2,"silt_loam"
9680,41.6,4.992108065982595,26.8,21.80789193401741,19,0.508423325207593,11.08764093286098,10.72025100115643,413.7,134.7,374.8,76.8,"silty_clay"
